gameId,homeTeamElo,awayTeamElo,homeTeamEloAfter,awayTeamEloAfter
201910220LAC,1517,1473,1523.0924045522647,1466.9075954477353
201910220TOR,1673,1415,1674.7003278333232,1413.2996721666768
201910230BRK,1495,1465,1489.377628136828,1470.622371863172
201910230CHO,1497,1350,1498.4059333056973,1348.5940666943027
201910230DAL,1462,1435,1467.7760591702927,1429.2239408297073
201910230IND,1510,1476,1496.3154782249915,1489.6845217750085
201910230MIA,1499,1459,1508.4591829184044,1449.5408170815956
201910230ORL,1543,1350,1545.6344368657956,1347.3655631342044
201910230PHI,1582,1578,1591.0936306195997,1568.9063693804003
201910230PHO,1338,1468,1363.860309143915,1442.139690856085
201910230POR,1602,1586,1589.841539278364,1598.158460721636
201910230SAS,1554,1319,1556.0799279217206,1316.9200720782794
201910230UTA,1596,1552,1600.131483681344,1547.868516318656
201910240DET,1489.6845217750085,1423,1467.3099304207153,1445.3745913542932
201910240GSW,1635,1523.0924045522647,1608.1912605515427,1549.901144000722
201910240HOU,1653,1643,1642.8162282329943,1653.1837717670057
201910250BOS,1568.9063693804003,1674.7003278333232,1577.4949339024074,1666.111763311316
201910250BRK,1489.377628136828,1316.9200720782794,1491.2944000140678,1315.0033002010396
201910250CHO,1498.4059333056973,1470.622371863172,1474.1929743784124,1494.835330790457
201910250DEN,1598.158460721636,1363.860309143915,1599.0255985031079,1362.993171362443
201910250LAL,1466.9075954477353,1600.131483681344,1478.8412879198931,1588.197791209186
201910250MEM,1449.5408170815956,1348.5940666943027,1434.5132331203788,1363.6216506555195
201910250NOP,1413.2996721666768,1467.7760591702927,1404.1879675061898,1476.8877638307797
201910250OKC,1547.868516318656,1429.2239408297073,1527.8435344048708,1449.2489227434926
201910250SAC,1442.139690856085,1589.841539278364,1434.1251055987373,1597.8561245357118
201910260ATL,1445.3745913542932,1545.6344368657956,1452.2556010179237,1538.753427202165
201910260CHI,1363.6216506555195,1666.111763311316,1356.4952193503445,1673.238194616491
201910260CLE,1347.3655631342044,1496.3154782249915,1361.6162356880031,1482.0648056711927
201910260DET,1467.3099304207153,1591.0936306195997,1460.7548504280076,1597.6487106123075
201910260HOU,1642.8162282329943,1404.1879675061898,1643.9863597872416,1403.0178359519425
201910260MIL,1653.1837717670057,1508.4591829184044,1640.3928138020706,1521.2501408833396
201910260NYK,1315.0033002010396,1577.4949339024074,1306.586257499345,1585.911976604102
201910260PHO,1362.993171362443,1549.901144000722,1376.284834640821,1536.6094807223442
201910260SAS,1556.0799279217206,1449.2489227434926,1558.1556178782746,1447.1732327869386
201910260UTA,1588.197791209186,1434.1251055987373,1595.8727703061963,1426.450126501727
201910270DAL,1476.8877638307797,1597.8561245357118,1472.7478011543442,1601.9960872121474
201910270LAL,1478.8412879198931,1474.1929743784124,1489.9853924592865,1463.048869839019
201910270MEM,1434.5132331203788,1491.2944000140678,1438.22346997503,1487.5841631594167
201910270MIN,1494.835330790457,1521.2501408833396,1501.6361995659847,1514.4492721078118
201910270OKC,1527.8435344048708,1608.1912605515427,1548.8146535975147,1587.2201413588987
201910280ATL,1452.2556010179237,1597.6487106123075,1448.48951178858,1601.414799841651
201910280DET,1460.7548504280076,1482.0648056711927,1464.5758310084407,1478.2438250907596
201910280HOU,1643.9863597872416,1548.8146535975147,1646.8703138774672,1545.930699507289
201910280LAC,1536.6094807223442,1463.048869839019,1543.4532892255033,1456.20506133586
201910280MIL,1640.3928138020706,1361.6162356880031,1642.8245929547427,1359.184456535331
201910280NOP,1403.0178359519425,1587.2201413588987,1395.7021239698556,1594.5358533409856
201910280NYK,1306.586257499345,1356.4952193503445,1314.094230145895,1348.9872467037947
201910280PHO,1376.284834640821,1595.8727703061963,1373.9856054911752,1598.171999455842
201910280SAC,1426.450126501727,1599.0255985031079,1420.5800052344355,1604.8957197703994
201910280SAS,1558.1556178782746,1601.9960872121474,1563.0209960003272,1597.1307090900948
201910280TOR,1673.238194616491,1538.753427202165,1676.857268177892,1535.1343536407642
201910290DEN,1604.8957197703994,1472.7478011543442,1594.9947023463517,1482.648818578392
201910290LAL,1489.9853924592865,1438.22346997503,1502.051226292193,1426.1576361421235
201910290MIA,1514.4492721078118,1448.48951178858,1521.5549422693982,1441.3838416269937
201910300BOS,1585.911976604102,1642.8245929547427,1596.0251751253093,1632.7113944335354
201910300BRK,1487.5841631594167,1478.2438250907596,1473.9425494684567,1491.8854387817196
201910300CLE,1359.184456535331,1348.9872467037947,1364.5002697633201,1343.6714334758055
201910300GSW,1594.5358533409856,1373.9856054911752,1571.4433017019037,1397.078157130257
201910300OKC,1545.930699507289,1597.1307090900948,1539.8106387381024,1603.2507698592815
201910300ORL,1535.1343536407642,1314.094230145895,1537.8258246937887,1311.4027590928704
201910300PHI,1601.414799841651,1501.6361995659847,1609.2141356674936,1493.8368637401422
201910300SAC,1420.5800052344355,1456.20506133586,1410.9018961880602,1465.8831703822352
201910300TOR,1676.857268177892,1464.5758310084407,1679.6849732206774,1461.7481259656552
201910300UTA,1598.171999455842,1543.4532892255033,1605.343055525099,1536.2822331562463
201910300WAS,1447.1732327869386,1646.8703138774672,1444.6615885657025,1649.3819580987033
201910310ATL,1441.3838416269937,1521.5549422693982,1431.7152003522372,1531.2235835441547
201910310LAC,1536.2822331562463,1563.0209960003272,1542.5420649780017,1556.7611641785718
201910310NOP,1395.7021239698556,1594.9947023463517,1416.1760737975899,1574.5207525186174
201911010BOS,1596.0251751253093,1311.4027590928704,1596.8004675065536,1310.627466711626
201911010BRK,1473.9425494684567,1649.3819580987033,1485.8209742571826,1637.5035333099775
201911010CHI,1343.6714334758055,1461.7481259656552,1352.6546954742091,1452.7648639672516
201911010DAL,1482.648818578392,1502.051226292193,1470.879287002929,1513.8207578676559
201911010GSW,1571.4433017019037,1556.7611641785718,1551.8996736406723,1576.3047922398032
201911010IND,1491.8854387817196,1364.5002697633201,1495.1327196021211,1361.2529889429186
201911010ORL,1537.8258246937887,1632.7113944335354,1516.21039683334,1654.3268222939842
201911010SAC,1410.9018961880602,1605.343055525099,1416.958301627303,1599.2866500858563
201911020DET,1452.7648639672516,1485.8209742571826,1458.0246059621966,1480.5612322622376
201911020GSW,1551.8996736406723,1465.8831703822352,1539.530646349299,1478.2521976736084
201911020MEM,1426.1576361421235,1397.078157130257,1412.6509584047355,1410.584834867645
201911020MIL,1654.3268222939842,1679.6849732206774,1662.6779632325508,1671.3338322821107
201911020OKC,1539.8106387381024,1416.1760737975899,1544.145467058258,1411.8412454774343
201911020ORL,1516.21039683334,1574.5207525186174,1509.4463063942899,1581.2848429576675
201911020POR,1603.2507698592815,1609.2141356674936,1598.1650943420318,1614.2998111847432
201911020WAS,1444.6615885657025,1493.8368637401422,1425.3670864820353,1513.1313658238093
201911030CLE,1361.2529889429186,1470.879287002929,1346.6106007894414,1485.5216751564062
201911030IND,1495.1327196021211,1352.6546954742091,1499.498935214515,1348.2884798618152
201911030LAC,1542.5420649780017,1599.2866500858563,1552.6483459331894,1589.1803691306686
201911030MIA,1531.2235835441547,1637.5035333099775,1554.960701847847,1613.7664150062851
201911030NYK,1310.627466711626,1416.958301627303,1295.2930779489957,1432.2926903899333
201911030SAS,1576.3047922398032,1513.8207578676559,1563.5856417542154,1526.5399083532436
201911040BRK,1480.5612322622376,1411.8412454774343,1485.9642608228833,1406.4382169167886
201911040GSW,1539.530646349299,1598.1650943420318,1548.5333075842866,1589.1624331070443
201911040MEM,1412.6509584047355,1613.7664150062851,1407.4556194907725,1618.9617539202482
201911040MIN,1513.1313658238093,1662.6779632325508,1497.186666335038,1678.6226627213223
201911040PHO,1410.584834867645,1614.2998111847432,1421.4302167344026,1603.4544293179856
201911040WAS,1425.3670864820353,1458.0246059621966,1437.0393026803547,1446.3523897638772
201911050ATL,1431.7152003522372,1563.5856417542154,1442.7937828334848,1552.5070592729678
201911050CHI,1348.2884798618152,1526.5399083532436,1343.0198153602962,1531.8085728547626
201911050CHO,1478.2521976736084,1499.498935214515,1482.07213167385,1495.6790012142735
201911050CLE,1346.6106007894414,1596.8004675065536,1342.7912838214568,1600.6197844745382
201911050DEN,1581.2848429576675,1554.960701847847,1591.738530767716,1544.5070140377986
201911050OKC,1544.145467058258,1509.4463063942899,1549.7164894883595,1503.8752839641884
201911060ATL,1442.7937828334848,1343.0198153602962,1415.753517810638,1370.060080383143
201911060DAL,1485.5216751564062,1503.8752839641884,1488.6771870113007,1500.719772109294
201911060DET,1446.3523897638772,1295.2930779489957,1451.9273871306902,1289.7180805821827
201911060HOU,1618.9617539202482,1548.5333075842866,1626.5238462626155,1540.9712152419193
201911060IND,1495.6790012142735,1437.0393026803547,1503.0438846737625,1429.6744192208657
201911060LAC,1552.6483459331894,1678.6226627213223,1546.73232103714,1684.5386876173716
201911060MEM,1407.4556194907725,1497.186666335038,1422.1539192156931,1482.4883666101173
201911060TOR,1671.3338322821107,1432.2926903899333,1672.6544222420287,1430.9721004300154
201911060UTA,1589.1803691306686,1603.4544293179856,1592.8859577428436,1599.7488407058106
201911070CHO,1482.07213167385,1600.6197844745382,1467.4181818861732,1615.273734262215
201911070LAC,1546.73232103714,1589.1624331070443,1553.422429287349,1582.4723248568355
201911070PHO,1421.4302167344026,1544.5070140377986,1409.4806123267917,1556.4566184454095
201911070SAS,1552.5070592729678,1549.7164894883595,1559.4268202179655,1542.7967285433617
201911080ATL,1415.753517810638,1430.9721004300154,1401.506333746947,1445.2192844937065
201911080DAL,1488.6771870113007,1289.7180805821827,1475.9168593608363,1302.4784082326469
201911080DEN,1591.738530767716,1599.7488407058106,1595.9093062607844,1595.578065212742
201911080IND,1503.0438846737625,1451.9273871306902,1507.4310548937349,1447.5402169107178
201911080LAL,1531.8085728547626,1556.4566184454095,1542.6099982646422,1545.65519303553
201911080MIN,1482.4883666101173,1540.9712152419193,1489.6358419146304,1533.8237399374061
201911080NOP,1406.4382169167886,1672.6544222420287,1399.469050221293,1679.6235889375243
201911080ORL,1500.719772109294,1422.1539192156931,1512.0833251285387,1410.7903661964483
201911080POR,1582.4723248568355,1485.9642608228833,1572.1090235642062,1496.3275621155126
201911080UTA,1592.8859577428436,1684.5386876173716,1598.7740086120339,1678.6506367481813
201911080WAS,1429.6744192208657,1342.7912838214568,1410.035707605323,1362.4299954369994
201911090CHI,1370.060080383143,1626.5238462626155,1361.3971835208745,1635.186743124884
201911090CHO,1467.4181818861732,1399.469050221293,1456.6351510391721,1410.252081068294
201911090MEM,1410.7903661964483,1475.9168593608363,1396.091226929761,1490.6159986275236
201911090OKC,1542.7967285433617,1533.8237399374061,1548.1422412201357,1528.4782272606321
201911090SAS,1559.4268202179655,1615.273734262215,1541.765117443263,1632.9354370369174
201911100LAL,1542.6099982646422,1679.6235889375243,1534.7687321498568,1687.4648550523098
201911100MIN,1489.6358419146304,1595.9093062607844,1485.262989059415,1600.2821591159998
201911100NYK,1302.4784082326469,1362.4299954369994,1284.450548204235,1380.4578554654113
201911100OKC,1548.1422412201357,1678.6506367481813,1544.1503563185518,1682.6425216497653
201911100ORL,1512.0833251285387,1507.4310548937349,1501.1698593738215,1518.344520648452
201911100PHI,1595.578065212742,1456.6351510391721,1598.8748953734375,1453.3383208784767
201911100PHO,1409.4806123267917,1496.3275621155126,1429.8687628796042,1475.9394115627001
201911100POR,1572.1090235642062,1401.506333746947,1575.4803055041443,1398.1350518070087
201911110BOS,1632.9354370369174,1490.6159986275236,1636.6365392772273,1486.9148963872137
201911110DET,1447.5402169107178,1485.262989059415,1438.7027656400537,1494.1004403300792
201911110GSW,1528.4782272606321,1598.7740086120339,1515.26278758698,1611.989448285686
201911110LAC,1553.422429287349,1687.4648550523098,1566.1817452330672,1674.7055391065915
201911110NOP,1410.252081068294,1635.186743124884,1405.9586120706615,1639.4802121225166
201911110SAS,1541.765117443263,1396.091226929761,1530.2478926883687,1407.6084516846554
201911120CHI,1361.3971835208745,1284.450548204235,1369.0099503806327,1276.8377813444768
201911120DEN,1600.2821591159998,1398.1350518070087,1587.4475930060512,1410.9696179169573
201911120IND,1518.344520648452,1544.1503563185518,1534.242648679814,1528.2522282871898
201911120MIA,1545.65519303553,1438.7027656400537,1549.8340722002056,1434.523886475378
201911120PHI,1598.8748953734375,1380.4578554654113,1599.8237488547763,1379.5090019840725
201911120PHO,1429.8687628796042,1534.7687321498568,1421.610522620854,1543.026972408607
201911120SAC,1445.2192844937065,1575.4803055041443,1456.235366374465,1564.4642236233858
201911120UTA,1611.989448285686,1475.9394115627001,1614.584364611722,1473.344495236664
201911130BOS,1636.6365392772273,1410.035707605323,1638.5221083101153,1408.150138572435
201911130CHO,1453.3383208784767,1407.6084516846554,1446.3345809341392,1414.6121916289928
201911130HOU,1639.4802121225166,1566.1817452330672,1644.4345972029714,1561.2273601526124
201911130LAL,1543.026972408607,1515.26278758698,1555.526267178551,1502.763492817036
201911130MIN,1494.1004403300792,1530.2478926883687,1505.4451058305578,1518.90322718789
201911130ORL,1501.1698593738215,1599.8237488547763,1515.730314752734,1585.2632934758637
201911130POR,1564.4642236233858,1674.7055391065915,1556.3666176067504,1682.8031451232268
201911140CLE,1379.5090019840725,1549.8340722002056,1371.7533102119935,1557.5897639722846
201911140DEN,1587.4475930060512,1473.344495236664,1591.2039783391285,1469.5881099035867
201911140MIL,1682.6425216497653,1369.0099503806327,1683.9595801028854,1367.6928919275126
201911140NOP,1405.9586120706615,1561.2273601526124,1415.2617018580193,1551.9242703652546
201911140NYK,1276.8377813444768,1486.9148963872137,1285.6183581411906,1478.1343195905
201911140PHO,1421.610522620854,1410.9696179169573,1431.25548475583,1401.3246557819814
201911150CHO,1446.3345809341392,1434.523886475378,1450.1496363564854,1430.7088310530319
201911150GSW,1502.763492817036,1638.5221083101153,1497.0665911401234,1644.219009987028
201911150HOU,1644.4345972029714,1534.242648679814,1648.5441938400209,1530.1330520427646
201911150LAL,1555.526267178551,1456.235366374465,1557.6838341639138,1454.0777993891022
201911150MEM,1414.6121916289928,1614.584364611722,1420.771401013747,1608.425155226968
201911150MIN,1505.4451058305578,1408.150138572435,1477.6246569031066,1435.9705874998863
201911150OKC,1528.2522282871898,1585.2632934758637,1536.5943076535193,1576.9212141095343
201911150ORL,1515.730314752734,1518.90322718789,1519.2583511569414,1515.3751907836827
201911160CHI,1367.6928919275126,1469.5881099035867,1360.5819973257799,1476.6990045053194
201911160DAL,1478.1343195905,1682.8031451232268,1492.1665986011758,1668.770866112551
201911160IND,1530.1330520427646,1683.9595801028854,1518.2206572674802,1695.8719748781698
201911160LAC,1551.9242703652546,1401.3246557819814,1562.657672319203,1390.5912538280331
201911160MIA,1557.5897639722846,1415.2617018580193,1562.3912363807924,1410.4602294495114
201911160MIN,1477.6246569031066,1648.5441938400209,1466.1159490165387,1660.0529017265887
201911160NYK,1285.6183581411906,1450.1496363564854,1282.7024646426976,1453.0655298549784
201911160SAS,1515.3751907836827,1556.3666176067504,1507.4149865665256,1564.3268218239075
201911170CLE,1371.7533102119935,1576.9212141095343,1362.1634069265704,1586.5111173949574
201911170LAL,1557.6838341639138,1390.5912538280331,1562.9728132218013,1385.3022747701457
201911170MEM,1420.771401013747,1591.2039783391285,1410.459280059421,1601.5160992934545
201911170NOP,1410.4602294495114,1497.0665911401234,1419.8395535314967,1487.687267058138
201911170ORL,1519.2583511569414,1435.9705874998863,1522.3208222206415,1432.9081164361862
201911170SAC,1454.0777993891022,1644.219009987028,1460.054610660711,1638.2421987154191
201911180BRK,1476.6990045053194,1518.2206572674802,1452.6087109339796,1542.31095083882
201911180CHI,1360.5819973257799,1695.8719748781698,1356.4210547853925,1700.0329174185572
201911180DAL,1492.1665986011758,1507.4149865665256,1498.6459959641743,1500.9355892035271
201911180HOU,1660.0529017265887,1564.3268218239075,1668.5208011310622,1555.858922419434
201911180LAC,1562.657672319203,1536.5943076535193,1565.7450618445284,1533.5069181281938
201911180NYK,1282.7024646426976,1362.1634069265704,1298.0065023284242,1346.8593692408438
201911180PHO,1431.25548475583,1638.2421987154191,1423.5153970810134,1645.9822863902357
201911180TOR,1668.770866112551,1453.0655298549784,1674.728087932207,1447.1083080353224
201911180UTA,1608.425155226968,1466.1159490165387,1589.6559908633733,1484.8851133801334
201911190LAL,1562.9728132218013,1533.5069181281938,1567.3984995561898,1529.0812317938053
201911190MEM,1410.459280059421,1487.687267058138,1394.5966862436635,1503.5498608738956
201911190NOP,1419.8395535314967,1555.858922419434,1433.4718192118498,1542.226656739081
201911190SAC,1460.054610660711,1423.5153970810134,1463.901615254938,1419.6683924867864
201911200ATL,1385.3022747701457,1700.0329174185572,1382.0366780248721,1703.2985141638308
201911200BRK,1452.6087109339796,1447.1083080353224,1459.8963878036068,1439.8206311656952
201911200CHI,1356.4210547853925,1430.7088310530319,1372.5498343675285,1414.5800514708958
201911200DAL,1498.6459959641743,1503.5498608738956,1521.4369808191286,1480.7588760189412
201911200DEN,1601.5160992934545,1668.5208011310622,1611.4431625436023,1658.5937378809144
201911200LAC,1565.7450618445284,1645.9822863902357,1571.37970312622,1640.3476451085442
201911200MIA,1562.3912363807924,1346.8593692408438,1566.834555851343,1342.416049770293
201911200MIN,1484.8851133801334,1589.6559908633733,1476.6229742369146,1597.918130006592
201911200PHI,1586.5111173949574,1298.0065023284242,1587.614954797849,1296.9026649255327
201911200TOR,1674.728087932207,1522.3208222206415,1679.478360349541,1517.5705498033076
201911200WAS,1432.9081164361862,1500.9355892035271,1440.3354580428224,1493.508247596891
201911210MIL,1703.2985141638308,1542.226656739081,1706.2261496972742,1539.2990212056375
201911210PHO,1419.6683924867864,1433.4718192118498,1412.794459056104,1440.3457526425323
201911220BRK,1459.8963878036068,1463.901615254938,1471.4816832669092,1452.3163197916356
201911220CHI,1372.5498343675285,1566.834555851343,1366.7734615300105,1572.6109286888611
201911220DAL,1521.4369808191286,1342.416049770293,1529.6299249166366,1334.223105672785
201911220DEN,1611.4431625436023,1640.3476451085442,1616.6106360788554,1635.180171573291
201911220DET,1414.5800514708958,1382.0366780248721,1426.4639634149705,1370.1527660807974
201911220LAC,1571.37970312622,1658.5937378809144,1577.1685690848183,1652.8048719223161
201911220OKC,1529.0812317938053,1567.3984995561898,1522.7038615381803,1573.7758698118148
201911220PHI,1587.614954797849,1493.508247596891,1592.6634741043845,1488.4597282903553
201911220UTA,1597.918130006592,1480.7588760189412,1600.4934738063153,1478.183532219218
201911220WAS,1440.3354580428224,1439.8206311656952,1446.377583430907,1433.7785057776107
201911230ATL,1370.1527660807974,1679.478360349541,1368.0859301558817,1681.5451962744567
201911230CHO,1433.7785057776107,1366.7734615300105,1427.5995006515711,1372.95246665605
201911230CLE,1334.223105672785,1539.2990212056375,1346.1887750490882,1527.3333518293343
201911230IND,1542.31095083882,1517.5705498033076,1546.8353806048256,1513.046120037302
201911230MEM,1394.5966862436635,1573.7758698118148,1391.8535051102244,1576.5190509452539
201911230MIL,1706.2261496972742,1426.4639634149705,1708.3492224109796,1424.3408907012652
201911230MIN,1476.6229742369146,1412.794459056104,1469.2935342772162,1420.1238990158024
201911230NYK,1296.9026649255327,1488.4597282903553,1291.4868681225726,1493.8755250933154
201911230PHI,1592.6634741043845,1572.6109286888611,1605.975117858875,1559.2992849343707
201911230UTA,1600.4934738063153,1440.3457526425323,1603.4357976489846,1437.403428799863
201911240DEN,1616.6106360788554,1420.1238990158024,1619.6995164271423,1417.0350186675155
201911240HOU,1652.8048719223161,1529.6299249166366,1630.4546963070309,1551.9801005319218
201911240LAC,1577.1685690848183,1437.403428799863,1584.0997968790937,1430.4722010055875
201911240NYK,1291.4868681225726,1471.4816832669092,1288.2188411624024,1474.7497102270793
201911240WAS,1446.377583430907,1452.3163197916356,1435.79158508982,1462.9023181327225
201911250ATL,1368.0859301558817,1469.2935342772162,1357.3587012570556,1480.0207631760422
201911250BOS,1635.180171573291,1462.9023181327225,1636.4063865319947,1461.6761031740189
201911250CHI,1372.95246665605,1527.3333518293343,1359.3672003454897,1540.9186181398948
201911250CLE,1346.1887750490882,1474.7497102270793,1342.1668695740977,1478.7716157020698
201911250DET,1424.3408907012652,1513.046120037302,1438.3618062052396,1499.0252045333275
201911250GSW,1478.183532219218,1522.7038615381803,1471.930410982219,1528.9569827751793
